,track_id,artist_name,track_name,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_type,uri,track_href,analysis_url,duration_ms,time_signature
82,6NwrXtcFbc8OX7wJyBqE89,Zedd,Hourglass,41,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk pop']",0.646,0.832,8,-5.008,1,0.0778,0.0319,0.00147,0.0947,0.0468,127.025,audio_features,spotify:track:6NwrXtcFbc8OX7wJyBqE89,https://api.spotify.com/v1/tracks/6NwrXtcFbc8OX7wJyBqE89,https://api.spotify.com/v1/audio-analysis/6NwrXtcFbc8OX7wJyBqE89,313027,4
83,7M3E3patpaJZ5nwOtn9WPy,Zedd,The Legend of Zelda - Club Mix,41,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk pop']",0.78,0.763,6,-3.908,1,0.0631,0.00425,0.614,0.651,0.351,128.018,audio_features,spotify:track:7M3E3patpaJZ5nwOtn9WPy,https://api.spotify.com/v1/tracks/7M3E3patpaJZ5nwOtn9WPy,https://api.spotify.com/v1/audio-analysis/7M3E3patpaJZ5nwOtn9WPy,371000,4
85,1h7LBCgfnSUEe7qXRbwMIp,Zedd,Push Play,36,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk pop']",0.604,0.921,9,-1.44,1,0.0459,0.0868,0.0,0.0841,0.252,130.03,audio_features,spotify:track:1h7LBCgfnSUEe7qXRbwMIp,https://api.spotify.com/v1/tracks/1h7LBCgfnSUEe7qXRbwMIp,https://api.spotify.com/v1/audio-analysis/1h7LBCgfnSUEe7qXRbwMIp,219360,4
86,183TNkmZRULvTSFCuBDynD,Zedd,Stars Come Out,0,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk pop']",0.881,0.719,5,-3.64,0,0.137,0.00281,0.000417,0.0215,0.697,127.984,audio_features,spotify:track:183TNkmZRULvTSFCuBDynD,https://api.spotify.com/v1/tracks/183TNkmZRULvTSFCuBDynD,https://api.spotify.com/v1/audio-analysis/183TNkmZRULvTSFCuBDynD,263008,4
87,620fKdB7Pt2YoMbFUAs45g,Zedd,Into The Lair,23,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk pop']",0.711,0.926,7,-5.369,1,0.132,0.00165,0.745,0.112,0.367,122.963,audio_features,spotify:track:620fKdB7Pt2YoMbFUAs45g,https://api.spotify.com/v1/tracks/620fKdB7Pt2YoMbFUAs45g,https://api.spotify.com/v1/audio-analysis/620fKdB7Pt2YoMbFUAs45g,104493,4
88,5l8rugpVIdln5jHvEQLNla,Bangers Only,roxstar,0,[],0.862,0.539,1,-6.975,1,0.0787,0.225,0.0,0.111,0.439,130.026,audio_features,spotify:track:5l8rugpVIdln5jHvEQLNla,https://api.spotify.com/v1/tracks/5l8rugpVIdln5jHvEQLNla,https://api.spotify.com/v1/audio-analysis/5l8rugpVIdln5jHvEQLNla,150883,4
89,4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling,10,"['melodic rap', 'pop', 'pop rap']",0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,audio_features,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4
90,58wyJLv6yH1La9NIZPl3ne,Kina,Can We Kiss Forever?,76,['sad lo-fi'],0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,audio_features,spotify:track:58wyJLv6yH1La9NIZPl3ne,https://api.spotify.com/v1/tracks/58wyJLv6yH1La9NIZPl3ne,https://api.spotify.com/v1/audio-analysis/58wyJLv6yH1La9NIZPl3ne,187932,4
91,4ZLzoOkj0MPWrTLvooIuaa,Kina,Get You The Moon (feat. Snøw),80,['sad lo-fi'],0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080,4
92,6RtPijgfPKROxEzTHNRiDp,MAGIC!,Rude,80,"['pop', 'reggae fusion']",0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,audio_features,spotify:track:6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,224840,4
93,285HeuLxsngjFn4GGegGNm,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",74,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,audio_features,spotify:track:285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/tracks/285HeuLxsngjFn4GGegGNm,https://api.spotify.com/v1/audio-analysis/285HeuLxsngjFn4GGegGNm,192560,4
94,7nHM9VrQuvwoRBC08k1B2m,Nicki Minaj,Your Love,0,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",0.434,0.493,11,-10.663,1,0.347,0.00219,0.00364,0.419,0.19,189.471,audio_features,spotify:track:7nHM9VrQuvwoRBC08k1B2m,https://api.spotify.com/v1/tracks/7nHM9VrQuvwoRBC08k1B2m,https://api.spotify.com/v1/audio-analysis/7nHM9VrQuvwoRBC08k1B2m,245627,4
95,61dCUoMCg28qEBzrW6htYM,Clean Bandit,Rather Be (feat. Jess Glynne),72,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky', 'uk pop']",0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,spotify:track:61dCUoMCg28qEBzrW6htYM,https://api.spotify.com/v1/tracks/61dCUoMCg28qEBzrW6htYM,https://api.spotify.com/v1/audio-analysis/61dCUoMCg28qEBzrW6htYM,227833,4
96,6ap9lSRJ0iLriGLqoJ44cq,24kGoldn,CITY OF ANGELS,71,"['cali rap', 'pop', 'pop rap', 'rap']",0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,audio_features,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/tracks/6ap9lSRJ0iLriGLqoJ44cq,https://api.spotify.com/v1/audio-analysis/6ap9lSRJ0iLriGLqoJ44cq,112493,4
97,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,81,"['modern rock', 'pop']",0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,218107,4
98,0Uc9PhfV2oP7mhXlLux6SM,Taylor Swift,Love Story,0,['pop'],0.611,0.609,2,-7.486,1,0.0308,0.0767,1.14e-06,0.105,0.271,118.997,audio_features,spotify:track:0Uc9PhfV2oP7mhXlLux6SM,https://api.spotify.com/v1/tracks/0Uc9PhfV2oP7mhXlLux6SM,https://api.spotify.com/v1/audio-analysis/0Uc9PhfV2oP7mhXlLux6SM,234213,4
99,3NdDpSvN911VPGivFlV5d0,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,audio_features,spotify:track:3NdDpSvN911VPGivFlV5d0,https://api.spotify.com/v1/tracks/3NdDpSvN911VPGivFlV5d0,https://api.spotify.com/v1/audio-analysis/3NdDpSvN911VPGivFlV5d0,245200,4
100,6UgcN95w7vQxkR8sEFmwHG,Palak Muchhal,Chahun Main Ya Naa,64,"['desi pop', 'filmi', 'modern bollywood']",0.645,0.517,9,-6.708,0,0.0273,0.522,3.27e-06,0.0905,0.259,106.906,audio_features,spotify:track:6UgcN95w7vQxkR8sEFmwHG,https://api.spotify.com/v1/tracks/6UgcN95w7vQxkR8sEFmwHG,https://api.spotify.com/v1/audio-analysis/6UgcN95w7vQxkR8sEFmwHG,304900,4
101,5PvwPy5eRO8BPwpRzCHK3D,Ankit Tiwari,Sunn Raha Hai,67,"['desi pop', 'filmi', 'modern bollywood']",0.394,0.641,0,-6.493,0,0.0312,0.276,0.0,0.0958,0.335,81.932,audio_features,spotify:track:5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/tracks/5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/audio-analysis/5PvwPy5eRO8BPwpRzCHK3D,390223,4
102,06zJUeKU5KFy50Cho6pDcr,Arijit Singh,Aasan Nahin Yahan,61,"['desi pop', 'filmi', 'modern bollywood']",0.549,0.437,10,-7.169,0,0.0263,0.766,0.000407,0.133,0.236,93.976,audio_features,spotify:track:06zJUeKU5KFy50Cho6pDcr,https://api.spotify.com/v1/tracks/06zJUeKU5KFy50Cho6pDcr,https://api.spotify.com/v1/audio-analysis/06zJUeKU5KFy50Cho6pDcr,214470,4
103,1feANd8EfcDP5UqSvbheM3,Sachet Tandon,"Bekhayali (From ""Kabir Singh"")",67,"['desi pop', 'modern bollywood']",0.308,0.585,9,-5.18,0,0.0428,0.45,0.0,0.319,0.345,171.843,audio_features,spotify:track:1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/tracks/1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/audio-analysis/1feANd8EfcDP5UqSvbheM3,371791,3
104,4jk4CaqBMBbMZhf3PuR1ai,Arijit Singh,Phir Kabhi,61,"['desi pop', 'filmi', 'modern bollywood']",0.405,0.665,4,-5.498,1,0.0328,0.614,0.0,0.525,0.404,81.921,audio_features,spotify:track:4jk4CaqBMBbMZhf3PuR1ai,https://api.spotify.com/v1/tracks/4jk4CaqBMBbMZhf3PuR1ai,https://api.spotify.com/v1/audio-analysis/4jk4CaqBMBbMZhf3PuR1ai,287422,4
105,35RWttZt8zGGzT0mWtlXpn,Armaan Malik,Jab Tak,63,"['desi pop', 'filmi', 'modern bollywood']",0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,audio_features,spotify:track:35RWttZt8zGGzT0mWtlXpn,https://api.spotify.com/v1/tracks/35RWttZt8zGGzT0mWtlXpn,https://api.spotify.com/v1/audio-analysis/35RWttZt8zGGzT0mWtlXpn,174039,4
106,1drJcKHCTjA0RIVqPC187K,Jubin Nautiyal,Lo Safar,42,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",0.527,0.469,7,-9.562,0,0.0247,0.856,0.00393,0.121,0.403,90.933,audio_features,spotify:track:1drJcKHCTjA0RIVqPC187K,https://api.spotify.com/v1/tracks/1drJcKHCTjA0RIVqPC187K,https://api.spotify.com/v1/audio-analysis/1drJcKHCTjA0RIVqPC187K,282023,4
107,0Bz7dfqPY4JOGZO3O1j8Wh,Pritam,Bulleya,62,"['filmi', 'indian instrumental', 'modern bollywood']",0.552,0.769,2,-4.504,0,0.0465,0.497,0.0,0.112,0.702,86.957,audio_features,spotify:track:0Bz7dfqPY4JOGZO3O1j8Wh,https://api.spotify.com/v1/tracks/0Bz7dfqPY4JOGZO3O1j8Wh,https://api.spotify.com/v1/audio-analysis/0Bz7dfqPY4JOGZO3O1j8Wh,348966,4
108,0H2iJVgorRR0ZFgRqGUjUM,Pritam,Channa Mereya,70,"['filmi', 'indian instrumental', 'modern bollywood']",0.476,0.788,9,-4.821,0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,audio_features,spotify:track:0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/tracks/0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/audio-analysis/0H2iJVgorRR0ZFgRqGUjUM,289333,4
109,16BGhwv8wYXkv2mMJF7ryv,Ash King,Baarish,68,"['desi pop', 'filmi', 'modern bollywood']",0.465,0.769,0,-3.209,1,0.0325,0.581,0.0,0.108,0.473,87.961,audio_features,spotify:track:16BGhwv8wYXkv2mMJF7ryv,https://api.spotify.com/v1/tracks/16BGhwv8wYXkv2mMJF7ryv,https://api.spotify.com/v1/audio-analysis/16BGhwv8wYXkv2mMJF7ryv,276380,4
110,0ad0Rm4oqThEGwgIFz1AfE,Rahul Mishra,Tu Hi Hai,55,[],0.58,0.751,11,-5.467,0,0.0298,0.495,0.0,0.275,0.518,104.977,audio_features,spotify:track:0ad0Rm4oqThEGwgIFz1AfE,https://api.spotify.com/v1/tracks/0ad0Rm4oqThEGwgIFz1AfE,https://api.spotify.com/v1/audio-analysis/0ad0Rm4oqThEGwgIFz1AfE,322651,4
111,35P2Xal9x3GAdOHytyEUFe,Mithoon,Phir Bhi Tumko Chaahunga,69,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",0.527,0.525,1,-8.106,1,0.0337,0.876,1.41e-05,0.172,0.257,99.638,audio_features,spotify:track:35P2Xal9x3GAdOHytyEUFe,https://api.spotify.com/v1/tracks/35P2Xal9x3GAdOHytyEUFe,https://api.spotify.com/v1/audio-analysis/35P2Xal9x3GAdOHytyEUFe,351588,4
112,1smFN2CLqGROu0J0UyvDfL,Pritam,Shayad,74,"['filmi', 'indian instrumental', 'modern bollywood']",0.483,0.468,8,-7.642,1,0.0341,0.784,0.0,0.152,0.319,135.875,audio_features,spotify:track:1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/tracks/1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/audio-analysis/1smFN2CLqGROu0J0UyvDfL,247941,4
113,5MbszOoRyTOwOIJEOIZn6v,Benny Dayal,Sirikkalam Parakkalam,57,"['desi pop', 'filmi', 'modern bollywood']",0.703,0.834,0,-5.491,1,0.0508,0.0396,1.32e-06,0.178,0.537,127.944,audio_features,spotify:track:5MbszOoRyTOwOIJEOIZn6v,https://api.spotify.com/v1/tracks/5MbszOoRyTOwOIJEOIZn6v,https://api.spotify.com/v1/audio-analysis/5MbszOoRyTOwOIJEOIZn6v,196026,4
114,3WhfZknD1CFKZ1nVpb4hKa,Ranjith Govind,Ennai Vittu,53,"['filmi', 'mollywood', 'tamil pop']",0.8,0.751,0,-5.554,1,0.049,0.568,0.0,0.219,0.604,102.021,audio_features,spotify:track:3WhfZknD1CFKZ1nVpb4hKa,https://api.spotify.com/v1/tracks/3WhfZknD1CFKZ1nVpb4hKa,https://api.spotify.com/v1/audio-analysis/3WhfZknD1CFKZ1nVpb4hKa,233011,4
115,5w0Xpt2YHT2Y3z3e4UUJP7,Vishal Mishra,Kaise Hua,71,"['desi pop', 'modern bollywood']",0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,audio_features,spotify:track:5w0Xpt2YHT2Y3z3e4UUJP7,https://api.spotify.com/v1/tracks/5w0Xpt2YHT2Y3z3e4UUJP7,https://api.spotify.com/v1/audio-analysis/5w0Xpt2YHT2Y3z3e4UUJP7,234722,4
116,5QtEFRYavs5S3GHtFEq7A4,Arijit Singh,Tujhe Kitna Chahne Lage,68,"['desi pop', 'filmi', 'modern bollywood']",0.395,0.397,11,-7.556,1,0.0368,0.735,0.0,0.11,0.303,70.568,audio_features,spotify:track:5QtEFRYavs5S3GHtFEq7A4,https://api.spotify.com/v1/tracks/5QtEFRYavs5S3GHtFEq7A4,https://api.spotify.com/v1/audio-analysis/5QtEFRYavs5S3GHtFEq7A4,284780,4
117,7sJQv0LRPgM2xCkkdWOlyj,Sachet Tandon,Mere Sohneya,66,"['desi pop', 'modern bollywood']",0.376,0.643,9,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.228,audio_features,spotify:track:7sJQv0LRPgM2xCkkdWOlyj,https://api.spotify.com/v1/tracks/7sJQv0LRPgM2xCkkdWOlyj,https://api.spotify.com/v1/audio-analysis/7sJQv0LRPgM2xCkkdWOlyj,193356,5
118,62RXe5I6L7n32fUMd8Puvo,Shreya Ghoshal,Yeh Aaina,61,"['desi pop', 'filmi', 'modern bollywood']",0.552,0.428,2,-9.433,1,0.0346,0.607,0.00125,0.115,0.197,131.745,audio_features,spotify:track:62RXe5I6L7n32fUMd8Puvo,https://api.spotify.com/v1/tracks/62RXe5I6L7n32fUMd8Puvo,https://api.spotify.com/v1/audio-analysis/62RXe5I6L7n32fUMd8Puvo,311368,3
119,0ojpEubhy4JNeVftmVuiN7,Armaan Malik,Pehla Pyaar,75,"['desi pop', 'filmi', 'modern bollywood']",0.607,0.713,4,-5.105,1,0.03,0.56,4.98e-05,0.101,0.611,124.868,audio_features,spotify:track:0ojpEubhy4JNeVftmVuiN7,https://api.spotify.com/v1/tracks/0ojpEubhy4JNeVftmVuiN7,https://api.spotify.com/v1/audio-analysis/0ojpEubhy4JNeVftmVuiN7,272533,4
120,0mHU8dcIvGrGDazLMmQpSg,Jubin Nautiyal,Tujhe Kitna Chahein Aur (Film Version),61,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",0.358,0.252,11,-9.51,1,0.0346,0.604,0.0,0.0915,0.284,145.549,audio_features,spotify:track:0mHU8dcIvGrGDazLMmQpSg,https://api.spotify.com/v1/tracks/0mHU8dcIvGrGDazLMmQpSg,https://api.spotify.com/v1/audio-analysis/0mHU8dcIvGrGDazLMmQpSg,276245,4
121,2gEhL7Iwhln4tvbNIAzOJy,Rochak Kohli,Tujhe Rab Mana,33,"['desi pop', 'modern bollywood']",0.42,0.53,7,-9.271,1,0.0833,0.537,0.0,0.0977,0.433,191.838,audio_features,spotify:track:2gEhL7Iwhln4tvbNIAzOJy,https://api.spotify.com/v1/tracks/2gEhL7Iwhln4tvbNIAzOJy,https://api.spotify.com/v1/audio-analysis/2gEhL7Iwhln4tvbNIAzOJy,299185,4
122,4EGhULsw2QC2IvmUPtmsTB,Sachet Tandon,Faaslon Mein,34,"['desi pop', 'modern bollywood']",0.524,0.506,4,-5.748,0,0.0316,0.668,0.0,0.0999,0.139,116.933,audio_features,spotify:track:4EGhULsw2QC2IvmUPtmsTB,https://api.spotify.com/v1/tracks/4EGhULsw2QC2IvmUPtmsTB,https://api.spotify.com/v1/audio-analysis/4EGhULsw2QC2IvmUPtmsTB,281028,1
123,2Vw94w6FxCyaYwyCivi9Py,Tulsi Kumar,Tere Naal,61,"['desi pop', 'filmi', 'modern bollywood']",0.315,0.491,11,-7.0,1,0.0311,0.748,0.0,0.128,0.245,109.966,audio_features,spotify:track:2Vw94w6FxCyaYwyCivi9Py,https://api.spotify.com/v1/tracks/2Vw94w6FxCyaYwyCivi9Py,https://api.spotify.com/v1/audio-analysis/2Vw94w6FxCyaYwyCivi9Py,198345,4
125,6Nqg57G2JkMimLblrb1TY5,Pritam,Woh Din (Film Version),46,"['filmi', 'indian instrumental', 'modern bollywood']",0.66,0.675,0,-7.764,1,0.0366,0.545,1.93e-05,0.145,0.632,81.498,audio_features,spotify:track:6Nqg57G2JkMimLblrb1TY5,https://api.spotify.com/v1/tracks/6Nqg57G2JkMimLblrb1TY5,https://api.spotify.com/v1/audio-analysis/6Nqg57G2JkMimLblrb1TY5,312820,4
126,5O932cZmzOZGOGZz9RHx20,Pritam,Khairiyat,75,"['filmi', 'indian instrumental', 'modern bollywood']",0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,audio_features,spotify:track:5O932cZmzOZGOGZz9RHx20,https://api.spotify.com/v1/tracks/5O932cZmzOZGOGZz9RHx20,https://api.spotify.com/v1/audio-analysis/5O932cZmzOZGOGZz9RHx20,280282,4
127,1d8t8cshHpgYeJIlYEq6hZ,Tiger Shroff,Unbelievable,32,['modern bollywood'],0.612,0.498,5,-7.936,1,0.0357,0.281,0.0,0.22,0.212,95.96,audio_features,spotify:track:1d8t8cshHpgYeJIlYEq6hZ,https://api.spotify.com/v1/tracks/1d8t8cshHpgYeJIlYEq6hZ,https://api.spotify.com/v1/audio-analysis/1d8t8cshHpgYeJIlYEq6hZ,225091,4
128,3WowsoNoWeMqTH2suWv9MW,ROLE MODEL,notice me (feat. BENEE),60,"['bedroom pop', 'pop']",0.72,0.481,8,-6.516,0,0.0432,0.136,0.0034,0.301,0.253,126.005,audio_features,spotify:track:3WowsoNoWeMqTH2suWv9MW,https://api.spotify.com/v1/tracks/3WowsoNoWeMqTH2suWv9MW,https://api.spotify.com/v1/audio-analysis/3WowsoNoWeMqTH2suWv9MW,191880,4
129,4x723mcckl6ToQHuXPhrIX,Atif Aslam,Toota Jo Kabhi Tara,61,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.443,0.674,9,-6.302,0,0.0358,0.424,3.15e-05,0.121,0.219,139.906,audio_features,spotify:track:4x723mcckl6ToQHuXPhrIX,https://api.spotify.com/v1/tracks/4x723mcckl6ToQHuXPhrIX,https://api.spotify.com/v1/audio-analysis/4x723mcckl6ToQHuXPhrIX,305015,4
130,6VBhH7CyP56BXjp8VsDFPZ,Pritam,"Kesariya (From ""Brahmastra"")",87,"['filmi', 'indian instrumental', 'modern bollywood']",0.577,0.574,0,-6.525,1,0.0278,0.572,0.0,0.1,0.436,94.009,audio_features,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/tracks/6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/audio-analysis/6VBhH7CyP56BXjp8VsDFPZ,268165,4
131,6TFESXMfJJWwccviaxGAMa,Akhil Sachdeva,Humsafar,64,"['desi pop', 'modern bollywood']",0.319,0.552,7,-6.401,1,0.0307,0.719,0.0,0.144,0.221,93.991,audio_features,spotify:track:6TFESXMfJJWwccviaxGAMa,https://api.spotify.com/v1/tracks/6TFESXMfJJWwccviaxGAMa,https://api.spotify.com/v1/audio-analysis/6TFESXMfJJWwccviaxGAMa,268463,4
132,06wTXKpDMrSp5OfB7MErpx,Meet Bros.,Befikra,61,"['desi pop', 'filmi', 'modern bollywood']",0.6,0.979,10,-3.513,1,0.243,0.138,0.0,0.1,0.453,137.06,audio_features,spotify:track:06wTXKpDMrSp5OfB7MErpx,https://api.spotify.com/v1/tracks/06wTXKpDMrSp5OfB7MErpx,https://api.spotify.com/v1/audio-analysis/06wTXKpDMrSp5OfB7MErpx,351579,4
133,7AFASza1mXqntmGtbxXprO,XXXTENTACION,changes,79,"['emo rap', 'miami hip hop']",0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4
134,3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,Everybody Dies In Their Nightmares,84,"['emo rap', 'miami hip hop']",0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4
135,7FGq80cy8juXBCD2nrqdWU,benny blanco,Eastside (with Halsey & Khalid),77,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']",0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,audio_features,spotify:track:7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,170770,4
136,6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Without Me,79,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/tracks/6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/audio-analysis/6FZDfxM3a3UCqtzo5pxSLZ,201661,4
137,43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,83,"['art pop', 'electropop', 'pop']",0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4
138,4l0Mvzj72xxOpRrp6h8nHi,Selena Gomez,Lose You To Love Me,81,"['dance pop', 'pop', 'post-teen pop']",0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
139,0RiRZpuVRbi7oqRdSMwhQY,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,80,"['dfw rap', 'melodic rap', 'rap']",0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4
140,285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,85,"['chicago rap', 'melodic rap']",0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
142,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,87,"['pop', 'uk pop']",0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
143,7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer,7,"['electropop', 'pop', 'pop rap']",0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,0.678,129.989,audio_features,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,185093,1
144,3eR23VReFzcdmS7TYCrhCe,Kygo,It Ain't Me (with Selena Gomez),76,"['edm', 'pop', 'pop dance', 'tropical house']",0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,spotify:track:3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe,220781,4
